TransactionAmount,TransactionFrequency,AccountBalance,Liabilities,Equity,BusinessCategory,Location,Month,Profit
19354.097403235566,10,372438.9373561142,86780.97427505947,285657.96308105474,Retail,Urban,1,36779.20764090818
48510.762691822856,35,103717.60477814748,102515.6230629586,1201.981715188871,Service,Rural,8,13495.139476315724
42184.88669521758,29,310750.93521969253,158094.054248663,152656.88097102955,Service,Suburban,1,28636.789996139698
41997.27088320132,15,223397.67265509808,121774.8530154906,101622.81963960748,Retail,Rural,11,17687.235002459278
23700.31140985103,33,292852.3680766204,44214.25185132015,248638.11622530024,Manufacturing,Rural,1,38231.4823222995
21033.565365714425,7,371653.8704358734,120095.36853442408,251558.50190144932,Retail,Urban,4,46394.979531336096
14033.650060569958,12,405035.9816918575,84488.40730603287,320547.5743858246,Service,Rural,10,45082.59172063936
3290.5870842208924,49,423431.2899392949,96557.48069855322,326873.8092407417,Manufacturing,Rural,12,31878.04424619228
43303.757624625134,30,134447.68854029212,10520.698508520218,123926.9900317719,Service,Suburban,10,25514.56830173269
40738.59995193884,21,25246.643959505265,45955.72315567491,-20709.079196169645,Service,Urban,6,13493.479736658632
49986.02482766347,31,372254.4202307389,59802.42586930051,312451.9943614384,Manufacturing,Urban,9,42215.33720203477
49833.52343515831,24,62108.425865329555,144027.20153246712,-81918.77566713757,Retail,Suburban,1,11420.823395136405
27993.869427330057,20,164310.59842035416,7241.032293132486,157069.56612722168,Retail,Rural,7,19386.266950231708
38564.87705143527,37,11870.3957209301,84711.56593968075,-72841.17021875065,Retail,Urban,10,12309.081659464726
47265.90362918019,4,344018.0463767938,185185.2397330179,158832.80664377593,Retail,Urban,11,36422.5779879411
42557.54583853187,28,91894.68562089841,26816.72022707915,65077.965393819264,Manufacturing,Rural,5,11774.364261587016
12743.731036288284,44,331088.3807489125,105702.75570262915,225385.62504628336,Manufacturing,Rural,12,33721.48698706415
22801.93469784963,20,495953.882412241,158371.86456621517,337582.0178460259,Manufacturing,Urban,8,51531.085319934515
6893.391049999002,24,45608.72708890798,188793.60496642275,-143184.87787751475,Service,Rural,7,-2509.4710737511623
47725.52584930676,49,47768.22585621574,150621.444709075,-102853.21885285927,Manufacturing,Urban,4,9188.063978745517
30505.644405318562,32,176786.2454066707,145510.2819856592,31275.96342101149,Retail,Rural,4,16155.472176303832
11817.818872421405,41,434529.3919831576,166165.17758817368,268364.21439498395,Service,Rural,6,31836.84182766019
33749.183878089905,36,115609.6357077526,92009.23809062102,23600.397617131588,Retail,Suburban,6,12951.669649759651
31097.347902665842,34,186585.13176587032,162139.68386047744,24445.44790539288,Retail,Rural,9,19386.196728914118
18229.054542625603,36,43567.64924721999,6553.05892536297,37014.59032185702,Manufacturing,Suburban,12,7034.788547062782
6121.100813881637,2,383946.0927168558,185289.40579847695,198656.68691837887,Manufacturing,Rural,5,34358.18627823602
33742.87318184358,15,210070.10795213105,91444.76935584919,118625.33859628186,Retail,Urban,8,21222.43915780144
26255.231194737768,34,382031.879199813,112909.13663382079,269122.74256599223,Retail,Urban,5,36175.82318998368
38729.76039091415,36,452767.8437299296,54702.03853840205,398065.8051915275,Service,Rural,2,54443.23451422521
26248.093305043672,6,124053.9420796315,149793.51240388217,-25739.57032425067,Manufacturing,Rural,6,11274.599832793
42682.984265767736,39,405624.05486657616,19943.98226267352,385680.07260390266,Service,Urban,9,46043.19532089953
27819.388519337033,42,38956.006138344106,175163.98149663288,-136207.9753582888,Service,Rural,3,5870.306122913295
28266.42959100162,12,450435.2202083212,166482.78165623682,283952.4385520844,Service,Suburban,1,38928.990266467954
43894.35333158808,3,328876.5883037862,47131.722667729446,281744.86563605675,Retail,Suburban,1,35675.19856822302
20472.401877513654,45,438371.09482779226,162818.25766562615,275552.83716216614,Service,Suburban,3,25643.43291968028
7133.753808306717,18,10092.315782725129,158339.7579469889,-148247.44216426375,Service,Suburban,10,-8250.848300302825
1924.742477510279,40,92849.72447443633,128282.23656202006,-35432.51208758373,Retail,Suburban,5,9799.392509456098
37879.29415584414,21,200982.0998389811,77836.43449543907,123145.66534354204,Manufacturing,Rural,3,13420.783659432791
31205.3227919965,15,195956.4226536121,57942.25706546423,138014.16558814788,Manufacturing,Rural,9,18179.993269341212
35351.94852091157,33,121097.88763252023,50197.80010642325,70900.08752609698,Service,Suburban,8,18865.631241564024
11041.725994691082,35,196989.85053492806,67128.74773890339,129861.10279602467,Retail,Rural,3,7326.558996022215
7250.388041545103,26,73135.86888012486,181193.89646934342,-108058.02758921856,Manufacturing,Rural,9,-2849.5233946944863
1219.9609505601554,8,212252.95334035275,20139.95131781235,192113.0020225404,Service,Suburban,6,26166.606036310422
17854.08416092655,36,403153.62128803943,166629.89886932695,236523.72241871248,Service,Rural,7,45769.81302676785
29700.925499304336,48,244744.3309206421,73033.56463315559,171710.7662874865,Retail,Rural,4,28214.17278860246
19916.08023243675,30,18820.043583155344,106711.88222221484,-87891.8386390595,Service,Rural,4,-4102.708797513443
22155.00864017459,23,216507.58037383124,159924.69856145568,56582.88181237556,Manufacturing,Suburban,12,13284.881144103847
45255.855377440545,42,23315.757884513638,177453.4266694794,-154137.66878496576,Retail,Rural,2,3234.6153771200234
17738.64561765337,44,483459.2712463311,72232.37691416616,411226.89433216496,Manufacturing,Urban,5,49686.85400828097
25942.479713410634,14,72452.44011720578,95059.47884864651,-22607.038731440727,Manufacturing,Urban,8,16970.409812261627
39290.82413068658,14,356767.2799020032,85830.6326392745,270936.64726272866,Manufacturing,Suburban,7,44097.385447059925
20128.867724902873,2,486660.39821712207,7583.951533262557,479076.4466838595,Service,Urban,7,52733.14822947211
31293.291661279738,37,414759.13531662023,62708.86332743804,352050.2719891822,Service,Suburban,6,42923.09243124897
43187.00358296389,5,352664.5338118398,94541.90057784955,258122.6332339903,Manufacturing,Urban,3,54250.31761539533
47501.27087105328,38,421335.8456553758,85163.25373168576,336172.59192369005,Manufacturing,Urban,5,50508.65005314342
7780.137305987378,45,491081.3596977075,145776.1993655575,345305.16033215006,Retail,Urban,1,40031.59489480263
46366.08744549397,41,314458.8036542295,80036.70535811513,234422.09829611436,Retail,Suburban,7,35594.147968658595
24859.75650743714,47,284000.55534637,100428.40754928069,183572.1477970893,Service,Suburban,9,23963.31275864489
13283.097220798438,14,317836.6741270079,88773.67546581085,229062.99866119702,Service,Rural,1,17978.855454317985
23227.219933793935,39,271011.18451316195,149422.09903440226,121589.08547875969,Retail,Suburban,2,25838.712442391483
49011.61247663111,25,321193.6618957622,173279.6178024577,147914.0440933045,Manufacturing,Urban,3,42169.978877566136
24884.595652647044,20,230422.68190655403,108718.37040646526,121704.31150008878,Service,Urban,3,14430.482789625032
16773.204709231657,2,117037.15961282048,158939.2778680623,-41902.1182552418,Manufacturing,Suburban,8,7387.705989120354
31853.342288677926,39,68921.14099072106,62873.40299387086,6047.737996850199,Retail,Suburban,7,6584.588511426162
12387.208129520557,6,43487.05841080759,110567.0739806674,-67080.0155698598,Service,Suburban,6,3905.3063958007633
4255.234741378864,17,139024.73403906805,72319.84096564463,66704.89307342342,Service,Rural,10,10275.877520277518
6879.546234577137,25,32600.54652450958,85769.18048650691,-53168.63396199733,Retail,Urban,10,-6452.768397046966
6838.269028409736,28,287913.6821604989,147820.70363847038,140092.97852202854,Service,Rural,11,17862.468270059646
8019.18332885857,2,149075.93904152495,176924.18405487898,-27848.245013354026,Retail,Rural,4,3513.718707259224
7371.945046145802,35,414022.05596264574,28691.601262114254,385330.4547005315,Service,Urban,9,48163.60558232406
32223.299867759124,37,46378.02776430936,128754.6550150392,-82376.62725072984,Retail,Urban,1,11111.026383881555
9503.06417775767,5,120912.2322273281,118518.04247767071,2394.1897496573947,Service,Suburban,11,6509.194498837322
17610.53052453123,1,367820.6120741715,28090.932639306717,339729.6794348648,Manufacturing,Suburban,2,45038.637847614795
44891.02629034759,40,303416.0652279108,46319.39443582127,257096.67079208954,Manufacturing,Rural,4,36137.92286208867
23961.101193012182,12,41600.7229120921,65645.48647287265,-24044.763560780557,Manufacturing,Suburban,3,4036.7044139170775
33544.10805679084,36,439847.3340094782,37551.55880941279,402295.77520006546,Service,Suburban,1,49101.56627459123
9029.833624480678,45,439858.26378482796,52527.249092246646,387331.0146925813,Service,Urban,5,44589.557041884786
10018.306431029203,23,171899.9218991292,57182.15577803297,114717.76612109624,Manufacturing,Urban,7,13557.321722892106
2522.996505190704,47,176798.86324128672,70456.39744261662,106342.46579867009,Manufacturing,Suburban,2,14770.994463947092
8862.285622072146,31,494623.8955915852,151131.138296226,343492.75729535916,Retail,Urban,5,47614.902296994274
14290.221782081951,11,316826.3240806377,116522.87975086714,200303.44432977057,Retail,Suburban,6,29362.230972967038
9262.018971698968,10,270345.095078349,197318.10103052328,73026.99404782572,Retail,Urban,11,19234.92276127013
4890.7754209742525,3,420694.569940443,85873.48625865685,334821.08368178614,Manufacturing,Urban,7,41224.83883671029
6471.47561947974,14,149792.26579508506,152003.68939820037,-2211.4236031153123,Manufacturing,Urban,1,12006.867537787482
23308.549017619927,16,220299.47076421487,174936.3421684241,45363.12859579077,Manufacturing,Urban,7,17631.760678459657
10713.519061086728,10,141210.57098928373,137400.80614241818,3809.7648468655534,Retail,Suburban,4,7022.815318634066
18531.358121879734,29,396688.8148284784,85313.62438141172,311375.1904470667,Service,Rural,8,40055.48840552438
25419.154907315416,10,290941.1793612568,151950.95299542183,138990.226365835,Manufacturing,Urban,4,18610.582618701177
34674.54401715358,12,332824.2843686346,44715.091865673545,288109.192502961,Service,Suburban,6,36929.972669491224
2445.9509221343974,30,133630.55242130923,68872.67221012582,64757.88021118341,Service,Suburban,9,-1949.1877255197905
40070.81474599761,41,117910.3976748844,111603.62474436131,6306.77293052309,Service,Urban,5,5846.062562287396
31581.069279799933,1,249303.56820163998,117204.83052079892,132098.73768084106,Retail,Rural,12,16255.399903000489
4547.0720814691595,5,371407.2170554851,9317.587717162744,362089.6293383224,Service,Urban,4,42821.01544824947
43742.14189328547,20,267367.4811848785,189297.2668074217,78070.21437745681,Manufacturing,Suburban,8,26090.222236620484
46083.183826324756,8,25996.38199737762,140842.31788739105,-114845.93589001344,Retail,Rural,9,-1536.086045448511
3523.3590128157557,43,435590.2380969415,101662.23129521876,333928.00680172275,Manufacturing,Suburban,4,41635.91426472314
14205.443583286584,12,41696.577822414474,186959.81070962013,-145263.23288720567,Manufacturing,Urban,3,2606.0283602503496
40406.96334975654,1,478353.9970231686,90623.63522391155,387730.36179925705,Retail,Rural,8,53928.03839180947
37538.85467399109,20,22319.559555863634,196184.93620272249,-173865.37664685884,Manufacturing,Suburban,5,-1013.0705622144741
9633.790458140678,28,350280.7235040473,104895.5276624796,245385.1958415677,Manufacturing,Suburban,2,32872.48715100573
10862.79150516716,43,50281.46121877301,27285.725149605994,22995.736069167015,Retail,Suburban,10,10343.900831144096
18838.369088173407,37,456231.52392321837,154136.18962955906,302095.3342936593,Manufacturing,Urban,9,39337.78754016529
24483.887766955555,47,237572.28575051596,137385.0563901789,100187.22936033705,Service,Rural,3,21934.08792522289
31103.61119074965,37,77386.64966033754,155732.41065458942,-78345.76099425188,Manufacturing,Urban,12,4886.801448422057
18761.225158703735,12,176999.69289702483,190531.19560150782,-13531.502704482991,Service,Urban,2,3858.575278105409
23395.468448590822,37,90764.0909199134,156415.41401694855,-65651.32309703514,Manufacturing,Urban,1,10517.572984083588
37499.81143762095,49,93585.13666297411,124210.63743224613,-30625.500769272025,Retail,Rural,8,20934.303407179345
2315.818543084596,49,474573.0768840067,172175.23596036396,302397.84092364274,Retail,Urban,11,34942.73649279345
12995.628745029027,44,228170.5950195462,136283.05567413365,91887.53934541254,Manufacturing,Urban,3,23415.43364168524
35810.80450128535,28,396513.1093136262,84583.216081055,311929.8932325712,Retail,Urban,7,38374.34212875894
44812.73846551637,47,323406.7249770641,177695.85402714578,145710.87094991835,Manufacturing,Urban,1,33082.36656483772
25828.033384725473,15,341448.9175458122,48270.58985295271,293178.3276928595,Retail,Suburban,1,44437.03030782756
26839.617520633125,6,74529.78485129887,144355.04860720123,-69825.26375590236,Service,Urban,12,3000.954631935895
5805.014561318914,44,124750.37893958797,176904.8737134476,-52154.494773859624,Manufacturing,Suburban,9,4717.365048590833
22646.912157761006,20,395507.6642256741,147606.72134214276,247900.94288353136,Service,Urban,12,27692.297804472088
26864.554689523648,14,485675.4411726436,140968.7067155021,344706.7344571415,Service,Rural,8,43570.997999662824
12502.289929919118,2,138711.06487333935,151764.46734400804,-13053.40247066869,Manufacturing,Suburban,12,-748.0205038861732
13827.539931994357,9,143068.69472800952,95685.77341862566,47382.92130938386,Service,Suburban,3,14433.979387643532
19175.56607367882,37,241719.59507734337,175463.28302062006,66256.31205672331,Manufacturing,Suburban,6,23392.096366196987
1493.524289997455,20,492081.7532991645,44670.112651537784,447411.6406476267,Service,Suburban,11,46165.20012248503
16442.918696367327,26,141789.8834549708,29840.35112006616,111949.53233490465,Manufacturing,Rural,3,17404.989365051202
10966.67634632896,29,209416.2357207893,60674.212123109755,148742.02359767954,Manufacturing,Urban,12,18472.595958937
16711.118932806778,1,446825.2076555183,108657.59237112367,338167.61528439465,Retail,Suburban,4,46294.59176292919
6428.225525052935,35,11431.305984467384,104559.55010482093,-93128.24412035354,Manufacturing,Rural,1,-2151.892126157727
44581.1003966248,6,29485.322844399077,165016.7577469344,-135531.43490253531,Manufacturing,Suburban,5,-6314.402302599647
29882.826450925408,37,305995.1217648974,83890.8879987834,222104.23376611405,Service,Urban,1,37081.437157199754
34115.56479765224,5,454616.280709295,99447.16312684419,355169.11758245085,Manufacturing,Suburban,1,45364.66890120197
39563.97631106325,33,127039.76359694455,7606.698235582149,119433.0653613624,Retail,Rural,10,13884.539354085979
25172.888846988335,49,240124.4695935474,84899.15110637312,155225.31848717429,Service,Urban,11,22607.397311713736
4802.554260327473,14,230727.99781233096,131315.97542531672,99412.02238701424,Service,Rural,11,7957.163619300558
27086.773820018116,12,241755.9595868,8024.1244721854755,233731.8351146145,Retail,Urban,7,22942.297942879133
29548.635342033518,42,315034.65090757515,59771.98321131753,255262.66769625762,Service,Urban,12,35139.34104917528
37399.25397212434,20,240174.44386543505,45551.49006143104,194622.953804004,Service,Urban,6,30353.27910959965
21867.14753836913,24,229259.38924800433,13187.158637369705,216072.23061063464,Service,Suburban,2,28172.204671881616
6815.224988380406,43,242401.32601131767,98455.71753333481,143945.60847798287,Service,Rural,11,20696.441060958598
14546.90733703686,34,299525.04622281034,40436.04217949052,259089.00404331982,Retail,Rural,12,27375.75836335382
18472.573671732436,25,273133.6692921656,149900.90022811914,123232.76906404647,Retail,Rural,2,23240.540954854267
32472.90344591426,29,428526.6388487471,170345.93733385295,258180.70151489417,Service,Urban,11,38643.910472625495
28753.526081111137,39,34253.45821189664,111389.11062048381,-77135.65240858716,Service,Suburban,7,-4522.312483988218
18126.78793194339,31,418325.3650217761,196432.9317916226,221892.43323015352,Retail,Urban,1,31774.17254393222
49332.5048152525,47,423523.0601797448,92843.32143676608,330679.7387429787,Retail,Rural,2,52024.3470650318
30485.853558165913,43,149604.9305501708,105106.80099385853,44498.12955631227,Retail,Suburban,12,23743.79447723206
12242.726190931728,23,236797.4579577668,197897.46202176128,38899.99593600552,Service,Suburban,8,19489.793153468407
5538.232394709985,44,224883.8593833434,50151.94501318452,174731.91437015886,Service,Suburban,6,28806.923971579177
8066.527389624435,38,117069.81883352384,188796.45823699652,-71726.63940347268,Manufacturing,Rural,2,4307.407500102237
12674.907555033153,20,204430.45507229507,13353.323248227083,191077.13182406797,Retail,Suburban,7,31022.24127933748
8453.727976348006,23,31750.008363718673,92045.44360132299,-60295.43523760431,Service,Suburban,4,10535.916453218222
9735.067690539636,45,146132.81566304987,18650.684865947827,127482.13079710204,Retail,Urban,2,6960.413370934582
14612.210850345431,16,410174.2659708519,147200.77486816037,262973.4911026915,Service,Urban,12,37687.296559410424
9081.992967090364,42,149435.5278638198,123639.74249660346,25795.785367216333,Retail,Suburban,6,11010.115200407594
44889.88851900805,8,410921.2676866413,142793.6813761813,268127.58631046,Service,Suburban,11,40809.90132573619
4471.570410251289,21,270483.7376561711,78023.67799376331,192460.0596624078,Manufacturing,Urban,9,26501.081638736137
26463.313783727604,1,441132.7119069684,77048.97713611915,364083.73477084923,Manufacturing,Urban,11,45759.11043384579
20814.642935988246,8,291641.9815895634,13837.259397374448,277804.72219218896,Retail,Urban,9,28958.01917432505
49127.74153697602,29,24537.429301722514,73239.26320827976,-48701.83390655725,Service,Rural,8,8484.302551968558
6045.925657318591,32,340955.9016980737,186211.2384411016,154744.66325697213,Service,Rural,3,32017.18627605796
20193.85215276421,38,31978.248331548642,78949.17475018755,-46970.926418638905,Retail,Urban,3,4201.827010611706
48488.78644713076,5,230792.53930173564,167116.70271328415,63675.83658845149,Service,Suburban,2,27555.949825216176
43342.60273175202,47,465419.08029182587,169253.47342623715,296165.6068655887,Retail,Urban,5,45362.489402825675
40945.06751198936,22,90949.93027554658,77782.0254939506,13167.904781595978,Service,Rural,12,15655.225306013075
13266.189938724521,47,201037.4529413566,128237.79267725686,72799.66026409974,Retail,Suburban,4,10299.020995601823
8958.935575808258,34,367631.5513357544,23597.462443246433,344034.08889250795,Service,Rural,7,34876.466629475806
33597.83938625934,1,442306.69248647534,25217.323243183917,417089.36924329144,Retail,Suburban,4,49176.027920910565
46504.1114618155,26,338762.0723238289,14488.244414034096,324273.82790979475,Service,Rural,9,36070.93770091159
28059.763204189523,43,136504.89455367293,118297.94320814635,18206.951345526584,Manufacturing,Suburban,12,9196.46134133652
28794.828128760044,10,340557.8479289459,88083.84063708891,252474.00729185698,Service,Suburban,12,36976.11722966162
14358.965136184066,30,155396.5441410041,111866.30954952682,43530.234591477274,Retail,Suburban,2,13467.291545301043
38589.900193000874,18,362030.32261118025,106609.27214913564,255421.0504620446,Manufacturing,Suburban,11,42622.37581554996
9758.665553597406,17,477476.23251666984,73289.58326269241,404186.64925397746,Service,Rural,6,43032.32210832603
16522.12220201006,26,363482.79104208126,137107.3158905772,226375.47515150404,Manufacturing,Rural,7,33085.348880107485
21559.10371151263,8,432811.44642708206,152907.8667786962,279903.5796483859,Service,Suburban,4,36588.234991656784
25626.713744880522,47,11030.883156182872,7852.5104811467645,3178.3726750361075,Manufacturing,Suburban,6,9366.448286083685
12499.281754546471,40,361610.34111848124,45412.24845493127,316198.09266355,Retail,Rural,7,42344.00862013709
6184.422824590575,49,416497.90286397265,144080.99427625068,272416.908587722,Service,Suburban,4,38099.249273766865
30725.692100860815,12,29873.781396893897,80390.93366359767,-50517.152266703764,Service,Suburban,8,10418.941258064582
14787.21238539266,27,437082.886371233,134184.3696536136,302898.5167176194,Retail,Suburban,9,40119.01194596046
29271.29196041931,8,135780.17187192244,72657.7186482389,63122.45322368355,Manufacturing,Urban,1,19827.358821840044
8140.954406073014,25,335993.12996924703,81197.25470427923,254795.8752649678,Retail,Suburban,7,31544.729855987647
24316.435041813464,46,402173.89072146924,35942.38036948856,366231.5103519807,Retail,Urban,9,38158.91672910636
26863.1769113035,4,334705.61139908415,55355.0488349012,279350.56256418297,Manufacturing,Suburban,12,37309.05102391708
3065.265072710132,33,55219.54811589605,123055.2927139795,-67835.74459808346,Retail,Rural,10,-4994.240278519891
17161.91177059907,1,302197.5442415805,89466.80670645744,212730.73753512301,Service,Urban,5,40874.44120079954
7153.526508479225,19,279295.9917938504,155989.02317419605,123306.96861965433,Service,Urban,12,19890.412528494413
3637.0610384020033,31,451157.421356393,171254.06621297685,279903.3551434162,Service,Suburban,2,40505.64030991584
49503.03150330229,16,208077.4675256625,110621.05155226817,97456.41597339434,Retail,Suburban,10,25115.23437798533
16456.515326248787,14,167329.73757265456,152862.12195093153,14467.615621723031,Service,Urban,6,6213.1036047891075
40588.78506980443,48,377426.87457386847,64846.38007294115,312580.49450092734,Service,Rural,12,33125.51031737782
13104.71241080631,5,212210.90978086434,85919.38700301525,126291.5227778491,Service,Rural,12,23291.133885467592
34234.3847500845,41,326587.1257524809,143991.64686228204,182595.47889019884,Service,Suburban,7,40052.71181600619
38131.279064539485,26,326760.5441610574,80311.33859932098,246449.20556173642,Service,Rural,2,32612.724762995793
29984.11766008829,28,445139.14153645776,119758.46235600283,325380.6791804549,Service,Rural,2,36239.35197006534
23843.02133323284,2,303359.27713635773,41147.69192108974,262211.585215268,Retail,Suburban,10,31421.333722119733
20886.12525028979,6,256055.26888137357,121955.4064192471,134099.86246212648,Service,Rural,12,18999.396391039296
17768.979193878266,9,78046.94993429333,172995.17290924425,-94948.22297495093,Service,Suburban,10,-542.8462125676901
46511.69264026738,33,66711.42727256563,174384.729765568,-107673.30249300235,Manufacturing,Urban,1,10306.113265658065
41615.66068549259,41,85617.5669887089,146247.15923426024,-60629.592245551336,Retail,Suburban,4,9320.215637242207
48268.832077992374,25,94205.75585027631,150421.90891984457,-56216.15306956826,Retail,Urban,7,7405.708760223792
6652.712562534464,48,322559.77540518064,113795.85180438664,208763.923600794,Retail,Urban,9,30839.2313941116
36677.94002258039,13,373080.81263454346,119010.27758233582,254070.53505220765,Retail,Rural,3,42027.51711423259
46947.85261264137,9,269695.84623394517,31061.86337505101,238633.98285889416,Service,Rural,12,33120.77454694711
9471.036775200177,13,416218.6889472906,91552.54174215371,324666.1472051369,Service,Rural,11,39628.03176725172
3791.565234655486,31,495718.9810994803,92901.37535784094,402817.6057416394,Manufacturing,Suburban,7,48287.651804371955
37185.47213985792,41,411806.18826848443,191907.07795520933,219899.1103132751,Manufacturing,Rural,7,41152.87501197655
28936.419102405638,11,350492.36310122,89061.93821154143,261430.42488967854,Retail,Urban,7,36586.49365485372
42170.52444953447,4,270921.4227242018,112121.81575603774,158799.60696816407,Manufacturing,Rural,2,37083.086965651666
7418.73264300133,34,229938.00512060703,108984.02285942498,120953.98226118206,Manufacturing,Rural,6,21941.74996276565
39865.731937064564,38,51352.26646682575,129168.5348236438,-77816.26835681805,Retail,Suburban,2,4396.551210424634
10480.552342363355,46,205690.68671339855,150905.4021097197,54785.284603678854,Retail,Suburban,6,12896.563695832017
8600.969171852372,4,455965.97202324576,48883.16585332006,407082.8061699257,Manufacturing,Urban,10,42082.20099334568
8631.15699758415,38,405931.08865421097,108101.26172419496,297829.826930016,Service,Suburban,3,40074.88191486724
40821.448651453415,19,115865.16885572673,166053.95292662593,-50188.7840708992,Manufacturing,Rural,2,8334.371169522527
33427.26242446191,6,238637.8145016358,95307.36919831473,143330.44530332106,Manufacturing,Suburban,12,23659.370029126196
26391.738526071407,34,410194.36925368686,59299.22154284674,350895.1477108401,Service,Urban,6,48622.93549401969
18262.108964113373,18,43018.43184490604,132668.2696944783,-89649.83784957227,Service,Rural,2,2279.0113029263075
43921.42677024886,13,199822.36697764305,165634.642180829,34187.72479681406,Retail,Urban,5,26477.453078378567
19926.03281742045,41,427402.20606823434,17312.357120841305,410089.848947393,Retail,Suburban,2,49850.10868102717
40921.67225384307,23,207909.95344336063,156474.1442644093,51435.80917895134,Manufacturing,Suburban,3,15268.263436533896
22237.17797422581,19,48031.17591840602,165221.34692754538,-117190.17100913936,Service,Urban,3,478.82054910498783
19158.749256532927,45,275841.8405808032,94996.97087977832,180844.8697010249,Retail,Rural,6,31615.830565240707
23402.649390645518,11,432253.8225099647,196744.60307960113,235509.21943036356,Manufacturing,Suburban,6,31957.801649390458
15418.204771125032,1,299239.91604704823,158408.12643792527,140831.78960912296,Service,Suburban,10,27185.780338826946
37506.66431872443,24,120876.76302497358,155864.20015465483,-34987.437129681246,Manufacturing,Rural,3,11599.616790015785
25384.659309577717,7,198277.41386731685,150828.522010354,47448.891856962844,Retail,Suburban,3,8589.303437517598
11994.528409767456,25,230560.44697914677,34368.58012756343,196191.86685158336,Retail,Urban,12,24334.81789608467
45028.94137709114,21,293840.51337205817,47360.022858337106,246480.49051372107,Service,Suburban,1,31834.498389074524
19502.615457973963,15,382082.0026187804,95478.07563556288,286603.92698321753,Manufacturing,Suburban,7,31496.560661112562
27405.866625142437,1,58448.07264391135,56480.848242095846,1967.2244018155034,Service,Rural,8,8547.641556427994
45370.36949274507,12,445929.4961786075,85971.98960513789,359957.5065734696,Retail,Urban,2,39714.15933988784
31399.78079774261,7,16031.754477877039,178250.50143496954,-162218.7469570925,Retail,Rural,4,-4400.844927336663
6286.453015064021,15,191325.64399038508,165743.7439164575,25581.900073927594,Manufacturing,Suburban,10,24858.53906874168
47021.690118867016,21,23435.951886602248,127857.77630359653,-104421.82441699429,Manufacturing,Suburban,7,8606.156364288518
31571.548627035183,19,202557.3704191927,172333.4768789652,30223.893540227524,Manufacturing,Rural,8,13546.248392541289
17077.827925525762,29,267648.1734479286,157835.6158583636,109812.55758956503,Service,Rural,1,29309.431837481818
7393.96759683767,25,260723.87942494077,88652.06170897365,172071.81771596713,Manufacturing,Rural,4,18158.36057252726
39804.24686887965,33,91157.89004385001,44207.7046497393,46950.18539411071,Manufacturing,Urban,6,12097.777379996605
31193.601418461418,49,326412.84994685004,105269.20280182114,221143.6471450289,Retail,Suburban,3,27872.288088639783
26906.324052827917,32,31941.44074728743,148564.63209306728,-116623.19134577985,Retail,Rural,5,2427.5766739710675
44747.682861022404,49,383334.34186488355,90101.82175227064,293232.5201126129,Manufacturing,Suburban,10,49621.027781564946
39535.56195561427,35,473855.77265683765,135020.52240785997,338835.2502489777,Manufacturing,Urban,9,43546.63237361434
8007.9065467711835,44,176486.72530404778,23393.848126753506,153092.8771772943,Retail,Urban,11,7778.346246375897
15930.242355879638,38,263447.2970400227,150860.92359242367,112586.373447599,Manufacturing,Urban,3,27442.56536815411
12800.212420816055,26,195666.03624881906,163479.1558791471,32186.88036967197,Service,Urban,5,21721.690820526168
37325.34148234751,11,13288.091248989378,142833.3818772055,-129545.29062821613,Service,Suburban,8,-8323.1940045655
2159.8555194210794,35,199078.50641860682,193616.3995676413,5462.106850965531,Service,Urban,6,12959.273474595055
28709.53940113017,8,397942.9270380598,166197.15120482488,231745.77583323492,Manufacturing,Urban,4,38358.86978436722
38241.70494416418,46,302034.5326699061,181103.27693592498,120931.25573398112,Retail,Rural,8,24859.25388458843
43899.8990197066,14,59617.358161427874,187046.36127424138,-127429.00311281352,Manufacturing,Urban,11,-1582.380776974127
17433.04656143742,10,425098.34994995466,161262.85841539266,263835.49153456197,Manufacturing,Rural,3,42892.0531137461
41152.23658126464,2,270231.818993769,136480.47419126733,133751.34480250167,Retail,Urban,3,29324.958163352436
5976.270979282758,46,422444.4472548913,6115.123365353911,416329.32388953737,Retail,Urban,4,44406.07504021158
42399.38844085865,9,294308.5442046644,95836.02187850932,198472.5223261551,Retail,Rural,9,30010.084250546697
6810.68878543313,3,284247.33797059057,116376.64823136039,167870.68973923018,Service,Urban,5,19958.493120327876
20165.72088273818,21,61577.00074653607,64285.903127359925,-2708.902380823856,Manufacturing,Suburban,8,-5298.318611536486
39966.120606087905,26,92006.2692379277,67030.36714617704,24975.902091750657,Retail,Suburban,6,12702.1925387771
7920.912653764302,8,486292.37568332965,192426.08606348222,293866.28961984743,Manufacturing,Urban,3,47786.247693182835
11847.944064015754,48,121958.50590983768,178883.61871453546,-56925.11280469778,Service,Suburban,8,1169.9863678168786
36251.50213545678,2,488951.53781528026,170589.90607283232,318361.63174244796,Service,Rural,12,40003.88543364407
36141.80855903068,6,270637.22619688907,84172.30133269157,186464.9248641975,Retail,Urban,9,32261.792097145477
32236.807827822216,28,76536.6330613292,7671.217329738336,68865.41573159085,Retail,Urban,8,16817.863997442128
34850.448001121455,29,58658.07934930954,20643.338058864247,38014.741290445294,Manufacturing,Rural,4,8874.200828806155
27364.85994570601,26,112343.39464581259,65878.29180243271,46465.10284337988,Retail,Rural,11,11669.574540102616
12964.053415894161,25,463562.29171241453,8069.868034157012,455492.4236782575,Manufacturing,Rural,6,49865.06203880624
